日付,商品カテゴリ名,総売上個数,総売上金額,単価平均
2018-07-29,音楽 - レコード,3,5950,1983.3333333333333
2018-07-29,ゲーム周辺機器 - ゲーム機A,9,16340,1815.5555555555557
2018-07-29,本 - オーディオブック_タイプB,2,760,380.0
2018-07-30,映画 - DVD,422,170720,395.6857855361596
2018-07-30,PCゲーム - 通常版,286,201990,704.2213114754098
2018-07-30,音楽 - その他,227,104230,456.49769585253455
2018-07-30,ゲーム - ゲーム機C,178,412620,2250.120481927711
2018-07-30,映画 - ブルーレイ,154,109720,682.3972602739726
2018-07-30,ゲーム - ゲーム機B,90,172270,1933.452380952381
2018-07-30,ギフト - 小型ゲーム,70,31970,514.0
2018-07-30,ギフト - カード、パズル等,19,15280,804.2105263157895
2018-07-30,ギフト - フィギュア,16,30660,1904.6666666666667
2018-07-30,PCソフト - PCソフト,30,113070,3700.344827586207
2018-07-30,映画 - ブルーレイ3D,27,31520,1146.923076923077
2018-07-30,ギフト - ぬいぐるみ,62,26680,538.9583333333334
2018-07-30,ゲーム - ゲーム機A,44,42110,957.0454545454545
2018-07-30,映画 - セット商品,23,36990,1608.2608695652175
2018-07-30,ギフト - ボードゲーム,15,34400,2293.3333333333335
2018-07-30,音楽 - CD,29,13090,451.37931034482756
2018-07-30,ギフト - ガジェット類,26,30690,1152.9166666666667
2018-07-30,本 - オーディオブック_タイプA,24,12060,502.5
2018-07-30,ギフト - 記念品_タイプA,18,14190,844.375
2018-07-30,ギフト - 記念品_タイプB,11,5950,540.9090909090909
2018-07-30,本 - 教育用,24,17260,739.4736842105264
2018-07-30,ゲーム - 付属品(購入特典),13,19230,1479.2307692307693
2018-07-30,ゲーム周辺機器 - ゲーム機B,14,39580,2940.0
2018-07-30,音楽 - レコード,3,6970,2323.3333333333335
2018-07-30,ゲーム周辺機器 - ゲーム機A,2,1490,745.0
2018-07-30,本 - オーディオブック_タイプB,3,1260,420.0
2018-07-31,映画 - DVD,419,161370,382.125
2018-07-31,PCゲーム - 通常版,269,174650,655.1485148514852
2018-07-31,音楽 - その他,241,104390,433.2773109243698
2018-07-31,ゲーム - ゲーム機C,139,328000,2227.109375
2018-07-31,映画 - ブルーレイ,188,122420,631.1111111111111
2018-07-31,ゲーム - ゲーム機B,57,115460,1975.6363636363637
2018-07-31,ギフト - 小型ゲーム,61,25780,427.6744186046512
2018-07-31,ギフト - カード、パズル等,25,20370,841.6666666666666
2018-07-31,ギフト - フィギュア,9,19600,2177.777777777778
2018-07-31,PCソフト - PCソフト,25,61510,2605.2380952380954
2018-07-31,映画 - ブルーレイ3D,25,29140,1165.6
2018-07-31,ギフト - ぬいぐるみ,40,11400,325.7142857142857
2018-07-31,ゲーム - ゲーム機A,32,33020,1031.875
2018-07-31,映画 - セット商品,20,48330,2416.5
2018-07-31,ギフト - ボードゲーム,19,42370,2221.6666666666665
2018-07-31,音楽 - CD,23,10100,439.1304347826087
2018-07-31,ギフト - ガジェット類,29,34500,1158.5185185185185
2018-07-31,本 - オーディオブック_タイプA,46,22160,481.7391304347826
2018-07-31,ギフト - 記念品_タイプA,10,8070,923.75
2018-07-31,ギフト - 記念品_タイプB,12,6340,580.0
2018-07-31,本 - 教育用,19,12300,645.5555555555555
2018-07-31,ゲーム - 付属品(購入特典),13,17190,1322.3076923076924
2018-07-31,ゲーム周辺機器 - ゲーム機B,12,29800,2474.0
2018-07-31,音楽 - レコード,7,16810,2401.4285714285716
2018-07-31,ゲーム周辺機器 - ゲーム機A,8,20080,2510.0
2018-07-31,本 - オーディオブック_タイプB,8,3130,391.25
2018-08-01,映画 - DVD,406,174970,415.6657963446475
2018-08-01,PCゲーム - 通常版,243,173850,703.8888888888889
2018-08-01,音楽 - その他,272,124970,457.3484848484849
2018-08-01,ゲーム - ゲーム機C,195,409240,2134.770114942529
2018-08-01,映画 - ブルーレイ,109,72540,660.5607476635514
2018-08-01,ゲーム - ゲーム機B,75,137380,1851.8055555555557
2018-08-01,ギフト - 小型ゲーム,48,21690,498.75
2018-08-01,ギフト - カード、パズル等,26,18900,725.6
2018-08-01,ギフト - フィギュア,9,23000,2555.5555555555557
2018-08-01,PCソフト - PCソフト,20,50250,2555.2631578947367
2018-08-01,映画 - ブルーレイ3D,24,34500,1437.5
2018-08-01,ギフト - ぬいぐるみ,33,17150,604.4
2018-08-01,ゲーム - ゲーム機A,36,35560,995.6756756756756
2018-08-01,映画 - セット商品,13,33230,2556.153846153846
2018-08-01,ギフト - ボードゲーム,23,43190,1904.4
2018-08-01,音楽 - CD,34,16410,482.6470588235294
2018-08-01,ギフト - ガジェット類,25,40760,1614.2105263157894
2018-08-01,本 - オーディオブック_タイプA,21,11570,550.952380952381
2018-08-01,ギフト - 記念品_タイプA,9,5860,740.0
2018-08-01,ギフト - 記念品_タイプB,15,7860,529.1666666666666
2018-08-01,本 - 教育用,35,24560,715.483870967742
2018-08-01,ゲーム - 付属品(購入特典),14,15560,1111.4285714285713
2018-08-01,ゲーム周辺機器 - ゲーム機B,9,23660,2628.8888888888887
2018-08-01,音楽 - レコード,4,14440,3610.0
2018-08-01,ゲーム周辺機器 - ゲーム機A,7,5550,792.8571428571429
2018-08-01,本 - オーディオブック_タイプB,6,2470,411.6666666666667
2018-08-02,映画 - DVD,543,219740,392.4803149606299
2018-08-02,PCゲーム - 通常版,323,211250,651.913357400722
2018-08-02,音楽 - その他,354,164980,466.3005780346821
2018-08-02,ゲーム - ゲーム機C,228,477450,2011.85
2018-08-02,映画 - ブルーレイ,188,127780,675.1891891891892
2018-08-02,ゲーム - ゲーム機B,119,201410,1735.462962962963
2018-08-02,ギフト - 小型ゲーム,61,30240,508.3783783783784
2018-08-02,ギフト - カード、パズル等,24,21540,932.1739130434783
2018-08-02,ギフト - フィギュア,6,11220,1870.0
2018-08-02,PCソフト - PCソフト,29,75210,2659.6296296296296
2018-08-02,映画 - ブルーレイ3D,51,61170,1202.5
2018-08-02,ギフト - ぬいぐるみ,38,25480,688.6486486486486
2018-08-02,ゲーム - ゲーム機A,55,57150,1044.7169811320755
2018-08-02,映画 - セット商品,33,54870,1662.7272727272727
2018-08-02,ギフト - ボードゲーム,27,45360,1659.6153846153845
2018-08-02,音楽 - CD,35,15660,445.5882352941176
2018-08-02,ギフト - ガジェット類,22,96560,4654.0
2018-08-02,本 - オーディオブック_タイプA,23,13100,576.3636363636364
2018-08-02,ギフト - 記念品_タイプA,24,24390,1024.0
2018-08-02,ギフト - 記念品_タイプB,19,12880,700.5555555555555
2018-08-02,本 - 教育用,10,6280,628.0
2018-08-02,ゲーム - 付属品(購入特典),7,7530,1075.7142857142858
2018-08-02,ゲーム周辺機器 - ゲーム機B,16,32270,1898.4615384615386
2018-08-02,音楽 - レコード,8,19620,2454.0
2018-08-02,ゲーム周辺機器 - ゲーム機A,6,15030,2505.0
2018-08-02,本 - オーディオブック_タイプB,5,2280,456.0
2018-08-03,映画 - DVD,635,262040,404.08940397350995
2018-08-03,PCゲーム - 通常版,409,267970,638.1920903954802
2018-08-03,音楽 - その他,393,183760,469.44297082228115
2018-08-03,ゲーム - ゲーム機C,314,583120,1883.6758893280632
2018-08-03,映画 - ブルーレイ,302,216290,696.5942028985507
2018-08-03,ゲーム - ゲーム機B,134,218910,1854.368932038835
2018-08-03,ギフト - 小型ゲーム,52,23390,422.05128205128204
2018-08-03,ギフト - カード、パズル等,32,25830,807.1875
2018-08-03,ギフト - フィギュア,8,14790,1848.75
2018-08-03,PCソフト - PCソフト,24,59670,2557.7272727272725
2018-08-03,映画 - ブルーレイ3D,76,117430,1487.9411764705883
2018-08-03,ギフト - ぬいぐるみ,31,19380,688.9285714285714
2018-08-03,ゲーム - ゲーム機A,64,64440,1003.5714285714286
2018-08-03,映画 - セット商品,25,47860,1914.4
2018-08-03,ギフト - ボードゲーム,31,66710,2226.551724137931
2018-08-03,音楽 - CD,36,17340,480.0
2018-08-03,ギフト - ガジェット類,28,38800,1348.4
2018-08-03,本 - オーディオブック_タイプA,34,17100,502.94117647058823
2018-08-03,ギフト - 記念品_タイプA,11,8330,714.0
2018-08-03,ギフト - 記念品_タイプB,27,15370,637.2727272727273
2018-08-03,本 - 教育用,7,4190,598.5714285714286
2018-08-03,ゲーム - 付属品(購入特典),25,37530,1501.2
2018-08-03,ゲーム周辺機器 - ゲーム機B,13,38200,2660.0
2018-08-03,音楽 - レコード,6,17760,2960.0
2018-08-03,ゲーム周辺機器 - ゲーム機A,8,23000,2875.0
2018-08-03,本 - オーディオブック_タイプB,7,2510,358.57142857142856
2018-08-04,映画 - DVD,500,215640,421.6666666666667
2018-08-04,PCゲーム - 通常版,329,215070,646.7605633802817
2018-08-04,音楽 - その他,329,153880,467.7230769230769
2018-08-04,ゲーム - ゲーム機C,262,558840,2021.1659192825111
2018-08-04,映画 - ブルーレイ,286,205680,702.4344569288389
2018-08-04,ゲーム - ゲーム機B,95,159120,1738.2558139534883
2018-08-04,ギフト - 小型ゲーム,61,28750,536.4285714285714
2018-08-04,ギフト - カード、パズル等,27,21380,791.8518518518518
2018-08-04,ギフト - フィギュア,4,9230,2307.5
2018-08-04,PCソフト - PCソフト,16,54500,3520.0
2018-08-04,映画 - ブルーレイ3D,64,97310,1458.7301587301588
2018-08-04,ギフト - ぬいぐるみ,27,23010,920.4
2018-08-04,ゲーム - ゲーム機A,40,38210,958.3333333333334
2018-08-04,映画 - セット商品,12,22860,1905.0
2018-08-04,ギフト - ボードゲーム,19,38350,2018.421052631579
2018-08-04,音楽 - CD,51,26250,514.7058823529412
2018-08-04,ギフト - ガジェット類,24,32510,1319.5454545454545
2018-08-04,本 - オーディオブック_タイプA,36,17040,473.3333333333333
2018-08-04,ギフト - 記念品_タイプA,12,10280,903.6363636363636
2018-08-04,ギフト - 記念品_タイプB,17,10490,663.3333333333334
2018-08-04,本 - 教育用,9,5270,585.5555555555555
2018-08-04,ゲーム - 付属品(購入特典),16,23040,1440.0
2018-08-04,ゲーム周辺機器 - ゲーム機B,8,21450,2681.25
2018-08-04,音楽 - レコード,5,11120,2224.0
2018-08-04,ゲーム周辺機器 - ゲーム機A,4,4190,1047.5
2018-08-04,本 - オーディオブック_タイプB,7,3120,445.7142857142857
2018-08-05,映画 - DVD,384,144540,366.19444444444446
2018-08-05,PCゲーム - 通常版,294,199280,678.0237154150198
2018-08-05,音楽 - その他,222,106250,476.6666666666667
2018-08-05,ゲーム - ゲーム機C,190,414700,2025.7738095238096
2018-08-05,映画 - ブルーレイ,179,111230,618.4659090909091
2018-08-05,ゲーム - ゲーム機B,70,128890,1846.923076923077
2018-08-05,ギフト - 小型ゲーム,47,24060,574.8571428571429
2018-08-05,ギフト - カード、パズル等,18,13780,780.5882352941177
2018-08-05,ギフト - フィギュア,11,27720,2520.0
2018-08-05,PCソフト - PCソフト,30,88900,2978.0
2018-08-05,映画 - ブルーレイ3D,39,56270,1376.2857142857142
2018-08-05,ギフト - ぬいぐるみ,20,15980,841.0526315789474
2018-08-05,ゲーム - ゲーム機A,24,24960,1038.4615384615386
2018-08-05,映画 - セット商品,20,33160,1658.0
2018-08-05,ギフト - ボードゲーム,18,36750,2041.6666666666667
2018-08-05,音楽 - CD,24,12060,502.5
2018-08-05,ギフト - ガジェット類,15,53140,3780.0
2018-08-05,本 - オーディオブック_タイプA,22,12880,585.4545454545455
2018-08-05,ギフト - 記念品_タイプA,11,9970,906.3636363636364
2018-08-05,ギフト - 記念品_タイプB,10,4940,494.0
2018-08-05,本 - 教育用,10,12160,1216.0
2018-08-05,ゲーム - 付属品(購入特典),14,17100,1221.4285714285713
2018-08-05,ゲーム周辺機器 - ゲーム機B,13,31400,2394.5454545454545
2018-08-05,音楽 - レコード,9,20130,2236.6666666666665
2018-08-05,ゲーム周辺機器 - ゲーム機A,5,7210,1442.0
2018-08-05,本 - オーディオブック_タイプB,1,510,510.0
2018-08-06,映画 - DVD,314,125040,390.1655629139073
2018-08-06,PCゲーム - 通常版,309,200170,644.1417910447761
2018-08-06,音楽 - その他,208,94850,455.6585365853659
2018-08-06,ゲーム - ゲーム機C,159,379210,2272.152777777778
2018-08-06,映画 - ブルーレイ,145,85860,584.5833333333334
2018-08-06,ゲーム - ゲーム機B,75,146300,1983.142857142857
2018-08-06,ギフト - 小型ゲーム,42,23130,547.6470588235294
2018-08-06,ギフト - カード、パズル等,23,16050,725.0
2018-08-06,ギフト - フィギュア,6,11440,1880.0
2018-08-06,PCソフト - PCソフト,32,94530,2998.6666666666665
2018-08-06,映画 - ブルーレイ3D,46,66020,1411.590909090909
2018-08-06,ギフト - ぬいぐるみ,18,11240,661.1764705882352
2018-08-06,ゲーム - ゲーム機A,32,29600,930.3225806451613
2018-08-06,映画 - セット商品,12,17670,1472.5
2018-08-06,ギフト - ボードゲーム,17,28440,1672.9411764705883
2018-08-06,音楽 - CD,11,4810,437.27272727272725
2018-08-06,ギフト - ガジェット類,23,85650,3623.75
2018-08-06,本 - オーディオブック_タイプA,19,9610,505.7894736842105
2018-08-06,ギフト - 記念品_タイプA,7,4080,582.8571428571429
2018-08-06,ギフト - 記念品_タイプB,12,7930,674.5454545454545
2018-08-06,本 - 教育用,12,8550,742.2222222222222
2018-08-06,ゲーム - 付属品(購入特典),13,18210,1400.7692307692307
2018-08-06,ゲーム周辺機器 - ゲーム機B,12,28530,2363.6363636363635
2018-08-06,音楽 - レコード,6,13670,2278.3333333333335
2018-08-06,ゲーム周辺機器 - ゲーム機A,1,5590,5590.0
2018-08-06,本 - オーディオブック_タイプB,2,840,420.0
2018-08-07,映画 - DVD,413,161980,389.07730673316706
2018-08-07,PCゲーム - 通常版,307,193680,623.0232558139535
2018-08-07,音楽 - その他,257,115730,448.43373493975906
2018-08-07,ゲーム - ゲーム機C,155,360910,2318.3916083916083
2018-08-07,映画 - ブルーレイ,189,128630,668.4530386740331
2018-08-07,ゲーム - ゲーム機B,90,167330,1874.4827586206898
2018-08-07,ギフト - 小型ゲーム,63,29860,577.75
2018-08-07,ギフト - カード、パズル等,17,10800,635.2941176470588
2018-08-07,ギフト - フィギュア,5,11030,2206.0
2018-08-07,PCソフト - PCソフト,34,138300,4203.928571428572
2018-08-07,映画 - ブルーレイ3D,47,62710,1318.1818181818182
2018-08-07,ギフト - ぬいぐるみ,26,18360,798.2608695652174
2018-08-07,ゲーム - ゲーム機A,50,51290,1026.0416666666667
2018-08-07,映画 - セット商品,18,42150,2341.6666666666665
2018-08-07,ギフト - ボードゲーム,24,41630,1832.3809523809523
2018-08-07,音楽 - CD,21,8570,408.0952380952381
2018-08-07,ギフト - ガジェット類,12,36300,3025.0
2018-08-07,本 - オーディオブック_タイプA,17,7640,449.4117647058824
2018-08-07,ギフト - 記念品_タイプA,21,18180,921.0526315789474
2018-08-07,ギフト - 記念品_タイプB,10,7860,786.0
2018-08-07,本 - 教育用,21,16930,779.4117647058823
2018-08-07,ゲーム - 付属品(購入特典),9,11430,1270.0
2018-08-07,ゲーム周辺機器 - ゲーム機B,20,57540,2915.5555555555557
2018-08-07,音楽 - レコード,6,13490,2248.3333333333335
2018-08-07,ゲーム周辺機器 - ゲーム機A,4,10140,2535.0
2018-08-07,本 - オーディオブック_タイプB,3,1350,450.0
2018-08-08,映画 - DVD,444,178180,394.8235294117647
2018-08-08,PCゲーム - 通常版,272,184740,702.4324324324324
2018-08-08,音楽 - その他,286,130300,454.2105263157895
2018-08-08,ゲーム - ゲーム機C,170,377890,2184.491017964072
2018-08-08,映画 - ブルーレイ,195,127660,631.734693877551
2018-08-08,ゲーム - ゲーム機B,75,137000,1823.150684931507
2018-08-08,ギフト - 小型ゲーム,48,30350,727.2727272727273
2018-08-08,ギフト - カード、パズル等,25,25030,1018.3333333333334
2018-08-08,ギフト - フィギュア,12,25480,2140.0
2018-08-08,PCソフト - PCソフト,32,83650,2614.0625
2018-08-08,映画 - ブルーレイ3D,32,51140,1538.6206896551723
2018-08-08,ギフト - ぬいぐるみ,23,14440,656.3636363636364
2018-08-08,ゲーム - ゲーム機A,34,36600,1077.5
2018-08-08,映画 - セット商品,21,40870,1946.1904761904761
2018-08-08,ギフト - ボードゲーム,20,33620,1681.0
2018-08-08,音楽 - CD,29,13890,478.9655172413793
2018-08-08,ギフト - ガジェット類,25,32620,1304.8
2018-08-08,本 - オーディオブック_タイプA,26,11980,469.2
2018-08-08,ギフト - 記念品_タイプA,18,17840,991.1111111111111
2018-08-08,ギフト - 記念品_タイプB,11,6440,585.4545454545455
2018-08-08,本 - 教育用,19,21410,1254.2857142857142
2018-08-08,ゲーム - 付属品(購入特典),11,13290,1208.1818181818182
2018-08-08,ゲーム周辺機器 - ゲーム機B,10,26170,2602.5
2018-08-08,音楽 - レコード,5,15980,3196.0
2018-08-08,本 - オーディオブック_タイプB,7,2940,420.0
2018-08-09,映画 - DVD,444,178330,391.0576923076923
2018-08-09,PCゲーム - 通常版,285,188820,663.5294117647059
2018-08-09,音楽 - その他,302,137690,457.26666666666665
2018-08-09,ゲーム - ゲーム機C,182,382720,2088.2285714285713
2018-08-09,映画 - ブルーレイ,208,124350,591.3106796116505
2018-08-09,ゲーム - ゲーム機B,90,158860,1796.341463414634
2018-08-09,ギフト - 小型ゲーム,39,23240,602.6315789473684
2018-08-09,ギフト - カード、パズル等,21,21140,1006.6666666666666
2018-08-09,ギフト - フィギュア,15,31530,2102.0
2018-08-09,PCソフト - PCソフト,27,72900,2700.0
2018-08-09,映画 - ブルーレイ3D,48,65200,1316.6666666666667
2018-08-09,ギフト - ぬいぐるみ,30,17130,611.7857142857143
2018-08-09,ゲーム - ゲーム機A,30,28240,941.3333333333334
2018-08-09,映画 - セット商品,15,40750,2716.6666666666665
2018-08-09,ギフト - ボードゲーム,31,51040,1666.3333333333333
2018-08-09,音楽 - CD,33,15920,482.42424242424244
2018-08-09,ギフト - ガジェット類,17,41500,2441.176470588235
